HMOX1,P09601,3162,target gene,Homo sapiens
CCL16,O15467,6360,target gene,Homo sapiens
ASB14,A6NK59,142686,target gene,Homo sapiens
TBXT,O15178,6862,target gene,Homo sapiens
RPL32,P62910,6161,target gene,Homo sapiens
NFKBIB,Q15653,4793,transcription factor,Homo sapiens
HIST1H4A,P62805,121504;554313;8294;8359;8360;8361;8362;8363;8364;8365;8366;8367;8368;8370,target gene,Homo sapiens
CDC42BPG,Q6DT37,55561,target gene,Homo sapiens
MSH2,P43246,4436,target gene,Homo sapiens
PF4,P02776,5196,target gene,Homo sapiens
HSPA9,P38646,3313,target gene,Homo sapiens
NID1,P14543,4811,target gene,Homo sapiens
DICER1,Q9UPY3,23405,target gene,Homo sapiens
TK1,P04183,7083,target gene,Homo sapiens
STXBP1,P61764,6812,target gene,Homo sapiens
TIMP4,Q99727,7079,target gene,Homo sapiens
RLBP1,P12271,6017,target gene,Homo sapiens
IDE,P14735,3416,target gene,Homo sapiens
NUTF2,P61970,10204,target gene,Homo sapiens
NTSR1,P30989,4923,target gene,Homo sapiens
IL7R,P16871,3575,target gene,Homo sapiens
FSHR,P23945,2492,target gene,Homo sapiens
NVL,O15381,4931,transcription factor,Homo sapiens
ACTA2,P62736,59,target gene,Homo sapiens
MTSS1,O43312,9788,target gene,Homo sapiens
MMP3,P08254,4314,target gene,Homo sapiens
NPPA,P01160,4878,target gene,Homo sapiens
MEF2B,Q02080,100271849;4207,transcription factor,Homo sapiens
NODAL,Q96S42,4838,target gene,Homo sapiens
EIF3M,Q7L2H7,10480,target gene,Homo sapiens
HINFP,Q9BQA5,25988,transcription factor,Homo sapiens
HLA-B,P30485,-,target gene,Homo sapiens
KLKB1,P03952,3818,target gene,Homo sapiens
PDE4DIP,Q5VU43,653513;9659,target gene,Homo sapiens
HSPE1,P61604,3336,target gene,Homo sapiens
DLC1,Q96QB1,10395,target gene,Homo sapiens
IL6R,P08887,3570,target gene,Homo sapiens
THBS4,P35443,7060,target gene,Homo sapiens
CISH,Q9NSE2,1154,target gene,Homo sapiens
SNCB,Q16143,6620,target gene,Homo sapiens
DDO,Q99489,8528,target gene,Homo sapiens
CYP27A1,Q02318,1593,target gene,Homo sapiens
IDO1,P14902,3620,target gene,Homo sapiens
TUBA4A,P68366,7277,target gene,Homo sapiens
CHST3,Q7LGC8,9469,target gene,Homo sapiens
RLN1,P04808,6013,target gene,Homo sapiens
GINS1,Q14691,9837,target gene,Homo sapiens
SAV1,Q9H4B6,60485,target gene,Homo sapiens
ATP6V0B,Q99437,533,target gene,Homo sapiens
CKS2,P33552,1164,target gene,Homo sapiens
C9orf72,Q96LT7,203228,target gene,Homo sapiens
ITGB2,P05107,3689,target gene,Homo sapiens
BAG3,O95817,9531,target gene,Homo sapiens
CASP6,P55212,839,target gene,Homo sapiens
FGFR1,P11362,2260,target gene,Homo sapiens
USP26,Q9BXU7,83844,target gene,Homo sapiens
ACCS,Q96QU6,84680,target gene,Homo sapiens
GALNT3,Q14435,2591,target gene,Homo sapiens
NAGK,Q9UJ70,55577,target gene,Homo sapiens
ARFGAP2,Q8N6H7,84364,target gene,Homo sapiens
LIFR,P42702,3977,target gene,Homo sapiens
CCT3,P49368,7203,target gene,Homo sapiens
TDGF1,P13385,6997,target gene,Homo sapiens
SPO11,Q9Y5K1,23626,target gene,Homo sapiens
HSD11B1,P28845,3290,target gene,Homo sapiens
DNASE1L2,Q92874,1775,target gene,Homo sapiens
NDUFA2,O43678,4695,target gene,Homo sapiens
GLIS3,Q8NEA6,169792,transcription factor,Homo sapiens
G6PC2,Q9NQR9,57818,target gene,Homo sapiens
NME2,P22392,4831;654364,target gene,Homo sapiens
HLA-A,P16188,-,target gene,Homo sapiens
PDK3,Q15120,5165,target gene,Homo sapiens
FOXL2,P58012,668,transcription factor,Homo sapiens
HSP90AA2P,Q14568,-,target gene,Homo sapiens
ADRB1,P08588,153,target gene,Homo sapiens
KCNMA1,Q12791,3778,target gene,Homo sapiens
JAG2,Q9Y219,3714,target gene,Homo sapiens
LSR,Q86X29,51599,target gene,Homo sapiens
FGF21,Q9NSA1,26291,target gene,Homo sapiens
PIGS,Q96S52,94005,target gene,Homo sapiens
NFKB2,Q00653,4791,transcription factor,Homo sapiens
CTSB,P07858,1508,target gene,Homo sapiens
IPO13,O94829,9670,target gene,Homo sapiens
TRIM24,O15164,8805,target gene,Homo sapiens
ABCG5,Q9H222,64240,target gene,Homo sapiens
GPA33,Q99795,10223,target gene,Homo sapiens
COPS3,Q9UNS2,8533,target gene,Homo sapiens
GCHFR,P30047,2644,target gene,Homo sapiens
UBC,P0CG48,7316,target gene,Homo sapiens
CHUK,O15111,1147,target gene,Homo sapiens
RPS10,P46783,6204,target gene,Homo sapiens
UBE2D3,P61077,7323,target gene,Homo sapiens
PTK2B,Q14289,2185,target gene,Homo sapiens
COL4A3,Q01955,1285,target gene,Homo sapiens
CRHBP,P24387,1393,target gene,Homo sapiens
DGKA,P23743,1606,target gene,Homo sapiens
BTG1,P62324,694,target gene,Homo sapiens
ZNF410,Q86VK4,57862,transcription factor,Homo sapiens
VEGFB,P49765,7423,target gene,Homo sapiens
FHL2,Q14192,2274,transcription factor,Homo sapiens
TRIM27,P14373,5987,target gene,Homo sapiens
TLR9,Q9NR96,54106,target gene,Homo sapiens
PEX6,Q13608,5190,target gene,Homo sapiens
CXCR5,P32302,643,target gene,Homo sapiens
FSTL3,O95633,10272,target gene,Homo sapiens
ACTA1,P68133,58,target gene,Homo sapiens
ALKBH4,Q9NXW9,54784,target gene,Homo sapiens
ZNF134,P52741,7693,target gene,Homo sapiens
IL20RA,Q9UHF4,53832,target gene,Homo sapiens
AMPD3,Q01432,272,target gene,Homo sapiens
MFN2,O95140,9927,target gene,Homo sapiens
CEACAM5,P06731,1048,target gene,Homo sapiens
SPART,Q8N0X7,23111,target gene,Homo sapiens
ESRRG,P62508,2104,transcription factor,Homo sapiens
APCS,P02743,325,target gene,Homo sapiens
TBC1D22A,Q8WUA7,25771,transcription factor,Homo sapiens
THRAP3,Q9Y2W1,9967,target gene,Homo sapiens
KPNA3,O00505,3839,target gene,Homo sapiens
RASSF8,Q8NHQ8,11228,target gene,Homo sapiens
MAP1LC3A,Q9H492,84557,target gene,Homo sapiens
NOD1,Q9Y239,10392,target gene,Homo sapiens
TOPBP1,Q92547,11073,target gene,Homo sapiens
HSPA1B,P0DMV9,3303;3304,target gene,Homo sapiens
CEL,X6R868,1056,target gene,Homo sapiens
SLC39A1,Q9NY26,27173,target gene,Homo sapiens
DAP3,P51398,7818,target gene,Homo sapiens
FUT7,Q11130,2529,target gene,Homo sapiens
DUSP5,Q16690,1847,target gene,Homo sapiens
RASSF1,Q9NS23,11186,target gene,Homo sapiens
SALL1,Q9NSC2,6299,target gene,Homo sapiens
DLK1,P80370,8788,target gene,Homo sapiens
CNP,P09543,1267,target gene,Homo sapiens
DCN,P07585,1634,target gene,Homo sapiens
CDC5L,Q99459,988,transcription factor,Homo sapiens
APOA4,P06727,-,target gene,Homo sapiens
SOST,Q9BQB4,50964,target gene,Homo sapiens
IBSP,P21815,3381,target gene,Homo sapiens
PDIA3,P30101,2923,target gene,Homo sapiens
STS,P08842,412,target gene,Homo sapiens
HINT1,P49773,3094,target gene,Homo sapiens
UMPS,P11172,7372,target gene,Homo sapiens
RPL27A,P46776,6157,target gene,Homo sapiens
ERBB3,P21860,2065,target gene,Homo sapiens
CCL22,O00626,6367,target gene,Homo sapiens
S100P,P25815,6286,target gene,Homo sapiens
KCNJ2,P63252,3759,target gene,Homo sapiens
MAVS,Q7Z434,57506,target gene,Homo sapiens
HBA2,A0A2R8Y7C0,-,target gene,Homo sapiens
CALCA,P06881,796,target gene,Homo sapiens
ATP12A,P54707,479,target gene,Homo sapiens
MUC4,Q99102,4585,target gene,Homo sapiens
CCHCR1,Q8TD31,54535,target gene,Homo sapiens
ROS1,P08922,6098,target gene,Homo sapiens
GP9,P14770,2815,target gene,Homo sapiens
POLD4,Q9HCU8,57804,target gene,Homo sapiens
KIF2C,Q99661,11004,target gene,Homo sapiens
CCL7,P80098,6354,target gene,Homo sapiens
FOLH1B,Q9HBA9,219595,target gene,Homo sapiens
CNOT7,Q9UIV1,29883,transcription factor,Homo sapiens
THRB,P10828,7068,transcription factor,Homo sapiens
MTCH1,Q9NZJ7,23787,target gene,Homo sapiens
RNASE2,P10153,6036,target gene,Homo sapiens
APOA5,Q6Q788,116519,target gene,Homo sapiens
BRPF1,P55201,7862,transcription factor,Homo sapiens
JAK1,P23458,3716,target gene,Homo sapiens
MAN2B1,O00754,4125,target gene,Homo sapiens
ALDH1A2,O94788,8854,target gene,Homo sapiens
DMPK,Q09013,1760,target gene,Homo sapiens
FBLIM1,Q8WUP2,54751,target gene,Homo sapiens
PLOD3,O60568,8985,target gene,Homo sapiens
CYP1A1,P04798,1543,target gene,Homo sapiens
CTSE,P14091,1510,target gene,Homo sapiens
LOXL4,Q96JB6,84171,target gene,Homo sapiens
SLC25A11,Q02978,8402,target gene,Homo sapiens
UGT2B17,O75795,7367,target gene,Homo sapiens
HBA1,Q9NQT3,-,target gene,Homo sapiens
REL,Q04864,5966,transcription factor,Homo sapiens
RGL3,Q3MIN7,57139,target gene,Homo sapiens
DHX8,Q14562,1659,target gene,Homo sapiens
FCGR1A,P12314,2209,target gene,Homo sapiens
SRI,P30626,6717,target gene,Homo sapiens
NNAT,Q16517,4826,target gene,Homo sapiens
PMS1,P54277,5378,target gene,Homo sapiens
SRSF5,Q13243,6430,target gene,Homo sapiens
FZD6,O60353,8323,target gene,Homo sapiens
RRM2,P31350,6241,target gene,Homo sapiens
SLC2A4RG,Q9NR83,56731,transcription factor,Homo sapiens
CD163,Q86VB7,9332,target gene,Homo sapiens
AK4,P27144,205,target gene,Homo sapiens
TUBB3,Q13509,10381,target gene,Homo sapiens
KRT17,Q04695,3872,target gene,Homo sapiens
HNF4G,Q14541,3174,transcription factor,Homo sapiens
CDC37L1,Q7L3B6,55664,target gene,Homo sapiens
SNRPB,P14678,6628,target gene,Homo sapiens
HCK,P08631,3055,target gene,Homo sapiens
AKAP12,Q02952,9590,target gene,Homo sapiens
VARS2,Q5ST30,57176,target gene,Homo sapiens
PRNP,P04156,5621,target gene,Homo sapiens
NANS,Q9NR45,54187,target gene,Homo sapiens
NPY2R,P49146,4887,target gene,Homo sapiens
MYH9,P35579,4627,target gene,Homo sapiens
GNRH2,O43555,2797,target gene,Homo sapiens
MLLT10,P55197,8028,transcription factor,Homo sapiens
TFPI2,P48307,7980,target gene,Homo sapiens
PDE4B,Q07343,5142,target gene,Homo sapiens
NR4A3,Q92570,8013,transcription factor,Homo sapiens
DNM3,Q9UQ16,26052,target gene,Homo sapiens
TFAP2C,Q92754,7022,transcription factor,Homo sapiens
APCDD1,Q8J025,147495,target gene,Homo sapiens
HNRNPA2B1,P22626,3181,target gene,Homo sapiens
UBL7,Q96S82,84993,target gene,Homo sapiens
FCGR2B,P31994,2213,target gene,Homo sapiens
ACP5,P13686,54,target gene,Homo sapiens
SOCS7,O14512,30837,target gene,Homo sapiens
TAF10,Q12962,6881,target gene,Homo sapiens
SLC14A2,Q15849,8170,target gene,Homo sapiens
CHRNB1,P11230,1140,target gene,Homo sapiens
GP1BB,P13224,2812,target gene,Homo sapiens
SMAD2,Q15796,4087,transcription factor,Homo sapiens
SAYSD1,Q9NPB0,55776,target gene,Homo sapiens
HSD3B1,P14060,3283,target gene,Homo sapiens
POLG2,Q9UHN1,11232,target gene,Homo sapiens
ERG,P11308,2078,transcription factor,Homo sapiens
ATXN2,Q99700,6311,target gene,Homo sapiens
DBF4,Q9UBU7,10926,target gene,Homo sapiens
LOR,P23490,4014,target gene,Homo sapiens
IPO7,O95373,10527,target gene,Homo sapiens
PIN1,Q13526,5300,target gene,Homo sapiens
PGF,P49763,5228,target gene,Homo sapiens
THOC1,Q96FV9,9984,target gene,Homo sapiens
TAF9,Q16594,6880,target gene,Homo sapiens
ADGRB2,O60241,576,target gene,Homo sapiens
HLA-B,P03989,-,target gene,Homo sapiens
Q86SR3_HUMAN,Q86SR3,1056,target gene,Homo sapiens
REXO5,Q96IC2,81691,target gene,Homo sapiens
HAND2,P61296,9464,transcription factor,Homo sapiens
GATA1,P15976,2623,transcription factor,Homo sapiens
DNMT3A,Q9Y6K1,1788,transcription factor,Homo sapiens
PLAT,P00750,5327,target gene,Homo sapiens
ZG16B,Q96DA0,124220,target gene,Homo sapiens
FGB,P02675,2244,target gene,Homo sapiens
CEBPG,P53567,1054,transcription factor,Homo sapiens
SALL2,Q9Y467,6297,target gene,Homo sapiens
MYOD1,P15172,4654,transcription factor,Homo sapiens
DPP4,P27487,1803,target gene,Homo sapiens
NEDD9,Q14511,4739,target gene,Homo sapiens
CZIB,Q9NWV4,54987,target gene,Homo sapiens
ACLY,P53396,47,target gene,Homo sapiens
TXNRD1,Q16881,7296,target gene,Homo sapiens
PPIG,Q13427,9360,target gene,Homo sapiens
ARF6,P62330,382,target gene,Homo sapiens
STIL,Q15468,6491,target gene,Homo sapiens
SYMPK,Q92797,8189,target gene,Homo sapiens
GPD2,P43304,2820,target gene,Homo sapiens
PIAS1,O75925,8554,transcription factor,Homo sapiens
SP4,Q02446,6671,transcription factor,Homo sapiens
ELANE,P08246,1991,target gene,Homo sapiens
CCDC43,Q96MW1,124808,target gene,Homo sapiens
MRPS18B,Q9Y676,28973,target gene,Homo sapiens
MSX2,P35548,4488,transcription factor,Homo sapiens
GPNMB,Q14956,10457,target gene,Homo sapiens
HIST1H2BJ,P06899,8970,target gene,Homo sapiens
HLA-A,P30443,3105,target gene,Homo sapiens
DKK3,Q9UBP4,27122,target gene,Homo sapiens
COMP,P49747,1311,target gene,Homo sapiens
ZNF148,Q9UQR1,7707,transcription factor,Homo sapiens
TFAP2A,P05549,7020,transcription factor,Homo sapiens
LRRN2,O75325,10446,target gene,Homo sapiens
COQ9,O75208,57017,target gene,Homo sapiens
KLF6,Q99612,1316,transcription factor,Homo sapiens
SYNGR1,O43759,9145,target gene,Homo sapiens
ALDH3A2,P51648,224,target gene,Homo sapiens
NFKBIZ,Q9BYH8,64332,transcription factor,Homo sapiens
HSPA1A,P0DMV8,3303;3304,target gene,Homo sapiens
MEP1A,Q16819,4224,target gene,Homo sapiens
SCYL1,Q96KG9,57410,target gene,Homo sapiens
FES,P07332,2242,target gene,Homo sapiens
PELP1,Q8IZL8,27043,target gene,Homo sapiens
ING4,Q9UNL4,51147,transcription factor,Homo sapiens
BNIP3L,O60238,665,target gene,Homo sapiens
NTS,P30990,4922,target gene,Homo sapiens
POU3F2,P20265,5454,transcription factor,Homo sapiens
CD2,P06729,914,target gene,Homo sapiens
PGRMC1,O00264,10857,target gene,Homo sapiens
ADARB2,Q9NS39,105,target gene,Homo sapiens
MUC5B,Q9HC84,727897,target gene,Homo sapiens
SOAT1,P35610,6646,target gene,Homo sapiens
MITF,O75030,4286,transcription factor,Homo sapiens
WISP2,O76076,8839,target gene,Homo sapiens
TNFRSF10D,Q9UBN6,8793,target gene,Homo sapiens
MYF6,P23409,4618,transcription factor,Homo sapiens
LY86,O95711,9450,target gene,Homo sapiens
PFAS,O15067,5198,target gene,Homo sapiens
CCR3,P51677,1232,target gene,Homo sapiens
SRSF1,Q07955,6426,transcription factor,Homo sapiens
MRPS6,P82932,64968,target gene,Homo sapiens
FASN,P49327,2194,target gene,Homo sapiens
OXT,P01178,5020,target gene,Homo sapiens
HECA,Q9UBI9,51696,target gene,Homo sapiens
MMP8,P22894,4317,target gene,Homo sapiens
HIST2H2AB,Q8IUE6,317772,target gene,Homo sapiens
TBX18,O95935,9096,target gene,Homo sapiens
ABCC6,O95255,368,target gene,Homo sapiens
WTAP,Q15007,9589,target gene,Homo sapiens
PSMB7,Q99436,5695,target gene,Homo sapiens
GRB14,Q14449,2888,target gene,Homo sapiens
EVPL,Q92817,2125,target gene,Homo sapiens
BMI1,P35226,100532731;648,transcription factor,Homo sapiens
MAP2,P11137,4133,target gene,Homo sapiens
ATP5PB,P24539,515,target gene,Homo sapiens
HACD2,Q6Y1H2,201562,target gene,Homo sapiens
POR,P16435,5447,target gene,Homo sapiens
MAPT,P10636,4137,target gene,Homo sapiens
CDKN1B,P46527,1027,target gene,Homo sapiens
TGFA,P01135,7039,target gene,Homo sapiens
MSL1,Q68DK7,339287,target gene,Homo sapiens
INHBE,P58166,83729,target gene,Homo sapiens
ATG9A,Q7Z3C6,79065,target gene,Homo sapiens
ST3GAL3,Q11203,6487,target gene,Homo sapiens
ACOX2,Q99424,8309,target gene,Homo sapiens
TRIM22,Q8IYM9,10346,transcription factor,Homo sapiens
MECP2,P51608,4204,transcription factor,Homo sapiens
GUSB,P08236,2990,target gene,Homo sapiens
NEDD4,P46934,4734,target gene,Homo sapiens
GABPA,Q06546,2551,transcription factor,Homo sapiens
FURIN,P09958,5045,target gene,Homo sapiens
UGT2B7,P16662,7364,target gene,Homo sapiens
VIL1,P09327,7429,target gene,Homo sapiens
PANK1,Q8TE04,53354,target gene,Homo sapiens
FLG,P20930,2312,target gene,Homo sapiens
PLB1,Q6P1J6,151056,target gene,Homo sapiens
RNF144A,P50876,9781,target gene,Homo sapiens
CRIPT,Q9P021,9419,target gene,Homo sapiens
ALK,Q9UM73,238,target gene,Homo sapiens
NOS3,P29474,4846,target gene,Homo sapiens
UPP1,Q16831,7378,target gene,Homo sapiens
CDCA4,Q9BXL8,55038,target gene,Homo sapiens
C1QTNF1,Q9BXJ1,114897,target gene,Homo sapiens
BIRC2,Q13490,329,target gene,Homo sapiens
SPINK1,P00995,6690,target gene,Homo sapiens
CSRP1,P21291,1465,target gene,Homo sapiens
PDCD4,Q53EL6,27250,target gene,Homo sapiens
HMG20B,Q9P0W2,10362,transcription factor,Homo sapiens
S100A10,P60903,6281,target gene,Homo sapiens
PMVK,Q15126,10654,target gene,Homo sapiens
RPS8,P62241,6202,target gene,Homo sapiens
BCAR1,P56945,9564,target gene,Homo sapiens
THBD,P07204,7056,target gene,Homo sapiens
CTNNB1,P35222,1499,transcription factor,Homo sapiens
NR2C2,P49116,7182,transcription factor,Homo sapiens
PRKN,O60260,5071,target gene,Homo sapiens
PBX4,Q9BYU1,80714,target gene,Homo sapiens
MSH6,P52701,2956,target gene,Homo sapiens
HBA1,E1B2D1,-,target gene,Homo sapiens
COX7C,P15954,1350,target gene,Homo sapiens
L1CAM,P32004,3897,target gene,Homo sapiens
IL11,P20809,3589,target gene,Homo sapiens
MAP3K12,Q12852,7786,target gene,Homo sapiens
ERCC5,P28715,2073,target gene,Homo sapiens
JUP,P14923,3728,target gene,Homo sapiens
DDX21,Q9NR30,9188,target gene,Homo sapiens
GNRHR,P30968,2798,target gene,Homo sapiens
HLA-B,Q29718,-,target gene,Homo sapiens
TNFSF15,O95150,9966,target gene,Homo sapiens
ITGAM,P11215,3684,target gene,Homo sapiens
HCN4,Q9Y3Q4,10021,target gene,Homo sapiens
ZNF652,Q9Y2D9,22834,target gene,Homo sapiens
IFNGR1,P15260,3459,target gene,Homo sapiens
BIRC5,O15392,332,target gene,Homo sapiens
TNFRSF10C,O14798,8794,target gene,Homo sapiens
LHX2,P50458,9355,transcription factor,Homo sapiens
KIF4A,O95239,24137,target gene,Homo sapiens
CLDN7,O95471,1366,target gene,Homo sapiens
CCL5,P13501,6352,target gene,Homo sapiens
ST6GALNAC2,Q9UJ37,10610,target gene,Homo sapiens
PAFAH1B1,P43034,5048,target gene,Homo sapiens
ADAM17,P78536,6868,target gene,Homo sapiens
CLDN4,O14493,1364,target gene,Homo sapiens
B4GALNT2,Q8NHY0,124872,target gene,Homo sapiens
ZFP36,P26651,7538,transcription factor,Homo sapiens
UBE2I,P63279,7329,target gene,Homo sapiens
RFXAP,O00287,5994,transcription factor,Homo sapiens
RGS4,P49798,5999,target gene,Homo sapiens
SMARCA2,P51531,6595,target gene,Homo sapiens
SYP,P08247,6855,target gene,Homo sapiens
CDC73,Q6P1J9,79577,target gene,Homo sapiens
ARHGEF17,Q96PE2,9828,target gene,Homo sapiens
DHX15,O43143,1665,target gene,Homo sapiens
SIVA1,O15304,10572,target gene,Homo sapiens
IGFBP1,P08833,3484,target gene,Homo sapiens
ONECUT1,Q9UBC0,3175,transcription factor,Homo sapiens
PER3,P56645,8863,target gene,Homo sapiens
MTHFR,P42898,4524,target gene,Homo sapiens
LRP3,O75074,4037,target gene,Homo sapiens
FAF1,Q9UNN5,11124,target gene,Homo sapiens
CD46,P15529,4179,target gene,Homo sapiens
DEDD,O75618,9191,transcription factor,Homo sapiens
P2RY2,P41231,5029,target gene,Homo sapiens
SREBF1,P36956,6720,transcription factor,Homo sapiens
CYP11B1,P15538,1584,target gene,Homo sapiens
SLC44A4,Q53GD3,80736,target gene,Homo sapiens
XAF1,Q6GPH4,54739,target gene,Homo sapiens
ADGRE5,K7EPP8,-,target gene,Homo sapiens
LIG3,P49916,3980,target gene,Homo sapiens
BTG3,Q14201,10950,target gene,Homo sapiens
HLA-B,P30483,-,target gene,Homo sapiens
PSMB8,P28062,5696,target gene,Homo sapiens
CHRNA1,P02708,1134,target gene,Homo sapiens
PCDHB11,Q9Y5F2,56125,target gene,Homo sapiens
HBA1,Q86YQ4,-,target gene,Homo sapiens
LIG4,P49917,3981,target gene,Homo sapiens
AMPD2,Q01433,271,target gene,Homo sapiens
CEBPD,P49716,1052,transcription factor,Homo sapiens
ZNF398,Q8TD17,57541,target gene,Homo sapiens
HLA-DRB1,P20039,-,target gene,Homo sapiens
CHAT,P28329,1103,target gene,Homo sapiens
LSS,P48449,4047,target gene,Homo sapiens
HEY2,Q9UBP5,23493,transcription factor,Homo sapiens
ACTR3,P61158,10096,target gene,Homo sapiens
PDCL,Q13371,5082,target gene,Homo sapiens
SRM,P19623,6723,target gene,Homo sapiens
CD6,P30203,923,target gene,Homo sapiens
TINF2,Q9BSI4,26277,target gene,Homo sapiens
SLC43A1,O75387,8501,target gene,Homo sapiens
L1TD1,Q5T7N2,54596,target gene,Homo sapiens
ITGB3BP,Q13352,23421,target gene,Homo sapiens
BAMBI,Q13145,25805,target gene,Homo sapiens
NR4A1,P22736,3164,transcription factor,Homo sapiens
HDAC2,Q92769,3066,transcription factor,Homo sapiens
FKBP3,Q00688,2287,target gene,Homo sapiens
CD59,P13987,966,target gene,Homo sapiens
FCGRT,P55899,2217,target gene,Homo sapiens
TMX2,Q9Y320,51075,target gene,Homo sapiens
TMEM71,Q6P5X7,137835,target gene,Homo sapiens
LSM1,O15116,27257,target gene,Homo sapiens
CACUL1,Q86Y37,143384,target gene,Homo sapiens
CST5,P28325,1473,target gene,Homo sapiens
PSG3,Q16557,5671,target gene,Homo sapiens
ILF2,Q12905,3608,transcription factor,Homo sapiens
MBD1,Q9UIS9,4152,transcription factor,Homo sapiens
CXCL8,P10145,3576,target gene,Homo sapiens
RCC1,P18754,1104,target gene,Homo sapiens
GTF2A1,P52655,2957,transcription factor,Homo sapiens
LEFTY1,O75610,10637,target gene,Homo sapiens
ATP1A1,P05023,476,target gene,Homo sapiens
PDK1,Q15118,5163,target gene,Homo sapiens
CD3G,P09693,917,target gene,Homo sapiens
SETDB1,Q15047,9869,target gene,Homo sapiens
AXL,P30530,558,target gene,Homo sapiens
MAP4K5,Q9Y4K4,11183,target gene,Homo sapiens
DDC,P20711,1644,target gene,Homo sapiens
SRC,P12931,6714,target gene,Homo sapiens
UBA7,P41226,7318,target gene,Homo sapiens
GYG1,P46976,2992,target gene,Homo sapiens
HMMR,O75330,3161,target gene,Homo sapiens
CDKN1A,P38936,1026,target gene,Homo sapiens
LCAT,P04180,3931,target gene,Homo sapiens
RPE65,Q16518,6121,target gene,Homo sapiens
CLCN7,P51798,1186,target gene,Homo sapiens
HHAT,Q5VTY9,55733,target gene,Homo sapiens
CUL5,Q93034,8065,target gene,Homo sapiens
CYCS,P99999,54205,target gene,Homo sapiens
SYNM,O15061,23336,target gene,Homo sapiens
PLK2,Q9NYY3,10769,target gene,Homo sapiens
SMUG1,Q53HV7,23583,target gene,Homo sapiens
MXI1,P50539,4601,transcription factor,Homo sapiens
CLDN2,P57739,9075,target gene,Homo sapiens
BLZF1,Q9H2G9,8548,target gene,Homo sapiens
OSCAR,Q8IYS5,126014,target gene,Homo sapiens
GBX2,P52951,2637,transcription factor,Homo sapiens
EIF2S1,P05198,1965,target gene,Homo sapiens
SLC26A7,Q8TE54,115111,target gene,Homo sapiens
PTPRF,P10586,5792,target gene,Homo sapiens
DFFB,O76075,1677,target gene,Homo sapiens
DNMT1,P26358,1786,transcription factor,Homo sapiens
HLA-DRB5,Q30154,3127,target gene,Homo sapiens
BCL6,P41182,604,transcription factor,Homo sapiens
MSN,P26038,4478,target gene,Homo sapiens
ANXA13,P27216,312,target gene,Homo sapiens
MAOB,P27338,4129,target gene,Homo sapiens
TEK,Q02763,7010,target gene,Homo sapiens
SCGB1D1,O95968,10648,target gene,Homo sapiens
BEND7,Q8N7W2,222389,target gene,Homo sapiens
ATP1A2,P50993,477,target gene,Homo sapiens
HOXC11,O43248,3227,transcription factor,Homo sapiens
ADH1B,P00325,125,target gene,Homo sapiens
SHC1,P29353,6464,target gene,Homo sapiens
ADAM23,O75077,8745,target gene,Homo sapiens
PTN,P21246,5764,target gene,Homo sapiens
ADA2,Q9NZK5,51816,target gene,Homo sapiens
HIST3H3,Q16695,8290,target gene,Homo sapiens
CYYR1,Q96J86,116159,target gene,Homo sapiens
TSC22D3,Q99576,1831,transcription factor,Homo sapiens
COL6A2,P12110,1292,target gene,Homo sapiens
LRBA,P50851,987,target gene,Homo sapiens
APOA2,P02652,336,target gene,Homo sapiens
HBA1,I1VZV6,-,target gene,Homo sapiens
CRYGA,P11844,1418,target gene,Homo sapiens
SLC7A9,P82251,11136,target gene,Homo sapiens
NDN,Q99608,4692,target gene,Homo sapiens
HNRNPA1,P09651,3178,target gene,Homo sapiens
MT-CO2,P00403,4513,target gene,Homo sapiens
ITGAX,P20702,3687,target gene,Homo sapiens
RBMX,P38159,27316,transcription factor,Homo sapiens
MFAP1,P55081,4236,target gene,Homo sapiens
ASAH1,Q13510,427,target gene,Homo sapiens
KLF17,Q5JT82,128209,target gene,Homo sapiens
MYL12A,P19105,10627,target gene,Homo sapiens
JUND,P17535,3727,transcription factor,Homo sapiens
MTX3,Q5HYI7,345778,target gene,Homo sapiens
BACH2,Q9BYV9,60468,transcription factor,Homo sapiens
CASP3,P42574,836,target gene,Homo sapiens
JAK2,O60674,3717,target gene,Homo sapiens
TPT1,P13693,7178,target gene,Homo sapiens
PCGF2,P35227,7703,transcription factor,Homo sapiens
HLA-DRB1,P01912,3123,target gene,Homo sapiens
HLA-DRB1,Q5Y7A7,-,target gene,Homo sapiens
HLA-B,P18463,-,target gene,Homo sapiens
HADHB,P55084,3032,target gene,Homo sapiens
RPL27,P61353,6155,target gene,Homo sapiens
CGA,P01215,1081,target gene,Homo sapiens
KRT15,P19012,3866,target gene,Homo sapiens
ARG1,P05089,383,target gene,Homo sapiens
SNRPD3,P62318,6634,target gene,Homo sapiens
METTL1,Q9UBP6,4234,target gene,Homo sapiens
LDB1,Q86U70,8861,transcription factor,Homo sapiens
PHB2,Q99623,11331,transcription factor,Homo sapiens
TTR,P02766,7276,target gene,Homo sapiens
RPL10A,P62906,4736,target gene,Homo sapiens
KMT2C,Q8NEZ4,58508,transcription factor,Homo sapiens
FIZ1,Q96SL8,84922,target gene,Homo sapiens
ELK4,P28324,2005,transcription factor,Homo sapiens
PAK5,Q9P286,57144,target gene,Homo sapiens
NME7,Q9Y5B8,29922,target gene,Homo sapiens
PKD1,P98161,5310,target gene,Homo sapiens
POLR3F,Q9H1D9,10621,target gene,Homo sapiens
NLRP2,Q9NX02,55655,target gene,Homo sapiens
